step_idx,phase,t_step_start_s,t_step_end_s,step_duration_ms,t_dataload_ms,t_forward_ms,t_backward_ms,t_optimizer_ms,samples_per_step,num_workers,loss,n_tiles_in_step
149,ramp,5.602125,5.604949,2.824,2.280,0.184,0.207,0.321,1,16,0.628906,5599
150,ramp,5.605189,5.607176,1.987,1.121,0.119,0.393,0.518,1,16,0.659668,2524
151,ramp,5.607513,5.634613,27.100,4.476,0.643,20.743,1.423,1,16,0.777832,11311
152,ramp,5.634889,5.643761,8.872,6.822,1.087,0.827,0.344,1,16,1.125000,17446
153,ramp,5.643990,5.665675,21.685,4.558,0.656,0.492,16.126,1,16,0.651855,11595
154,ramp,5.666213,5.674856,8.643,6.781,1.057,0.820,0.359,1,16,0.683105,17012
155,ramp,5.675087,5.688039,12.952,4.719,0.677,0.505,7.184,1,16,0.664551,12007
156,ramp,5.688469,5.690463,1.994,1.255,0.118,0.522,0.422,1,16,1.014648,2489
157,ramp,5.690697,5.696665,5.969,2.224,0.220,3.158,0.534,1,16,0.657227,5443
158,ramp,5.696924,5.703541,6.618,5.130,0.784,0.561,0.336,1,16,0.557129,13031
159,ramp,5.737184,5.745947,8.763,39.926,1.044,0.814,0.546,1,16,0.662109,16928
160,ramp,5.746227,5.748462,2.235,0.905,0.104,0.892,0.522,1,16,0.659668,1915
161,ramp,5.748732,5.752139,3.407,2.681,0.303,0.237,0.382,1,16,0.612305,6564
162,ramp,5.752404,5.754434,2.029,1.249,0.124,0.375,0.472,1,16,0.650879,2816
163,ramp,5.792037,5.802413,10.377,45.174,1.306,0.972,0.454,1,16,0.707520,20324
164,ramp,5.941318,5.951845,10.528,146.648,1.312,0.999,0.393,1,16,0.649414,20646
165,ramp,5.952087,5.953903,1.815,0.940,0.119,0.505,0.422,1,16,1.006836,2056
166,ramp,5.954181,5.976187,22.006,5.897,14.940,0.988,0.390,1,16,0.642090,15021
167,ramp,5.976461,5.989018,12.557,5.798,0.894,0.706,5.336,1,16,0.691406,14743
168,ramp,5.989501,5.997424,7.923,6.230,0.944,0.736,0.351,1,16,0.734375,15538
169,ramp,5.997677,6.016642,18.965,5.547,0.850,0.668,11.982,1,16,0.622070,14133
170,ramp,6.102866,6.112001,9.135,92.947,1.127,0.866,0.336,1,16,0.831543,18142
171,ramp,6.112254,6.137387,25.134,5.003,0.741,0.549,19.003,1,16,0.530762,12713
172,ramp,6.137858,6.143647,5.789,4.662,0.646,0.479,0.352,1,16,0.762207,11386
173,ramp,6.143888,6.151525,7.637,5.832,0.909,0.711,0.359,1,16,0.493652,14911
174,ramp,6.173810,6.181924,8.113,28.164,0.962,0.751,0.450,1,16,0.849609,15745
175,ramp,6.182195,6.185383,3.188,2.539,0.245,0.215,0.381,1,16,0.506348,6196
176,ramp,6.185615,6.207953,22.338,2.800,0.328,18.080,1.277,1,16,0.790527,6970
177,ramp,6.208290,6.218011,9.721,5.452,0.817,0.652,2.971,1,16,0.729980,13758
178,ramp,6.240777,6.245515,4.738,26.118,0.479,0.360,0.434,1,16,0.772949,9195
179,ramp,6.268233,6.273758,5.524,26.687,0.605,0.450,0.399,1,16,0.827148,10825
180,ramp,6.274034,6.276111,2.077,0.669,0.245,0.883,0.483,1,16,0.931641,1249
181,ramp,6.276365,6.294702,18.337,1.061,0.111,0.577,16.742,1,16,0.764648,2329
182,ramp,6.295157,6.300195,5.038,4.041,0.566,0.400,0.380,1,16,0.415527,9945
183,ramp,6.379818,6.388078,8.259,85.583,0.989,0.769,0.463,1,16,0.784180,16098
184,ramp,6.401140,6.403818,2.678,12.989,1.216,0.945,0.505,1,16,0.659668,6220
185,ramp,6.404072,6.411701,7.629,3.985,0.559,0.401,2.779,1,16,0.839355,10036
186,ramp,6.450212,6.456914,6.702,43.352,0.788,0.626,0.348,1,16,0.814941,13336
187,ramp,6.563839,6.588802,24.964,114.984,1.376,1.053,14.362,1,16,0.651855,21669
188,ramp,6.589248,6.597809,8.561,6.405,0.991,0.771,0.679,1,16,0.545410,16211
189,ramp,6.598177,6.604477,6.301,3.610,0.444,0.343,2.108,1,16,0.875977,8892
190,ramp,6.604812,6.606761,1.949,0.991,0.117,0.672,0.424,1,16,0.755859,1992
191,ramp,6.606982,6.609078,2.097,0.198,0.703,0.907,0.444,1,16,0.623535,142
192,ramp,6.609309,6.615632,6.324,4.886,0.745,0.533,0.325,1,16,0.775879,12451
193,ramp,6.615920,6.637014,21.094,1.542,0.172,18.437,1.154,1,16,0.794434,3800
194,ramp,6.637334,6.639895,2.561,1.541,0.149,0.559,0.541,1,16,0.428711,3486
195,ramp,6.640142,6.645659,5.517,4.269,0.602,0.445,0.375,1,16,0.571777,10795
196,ramp,6.645958,6.666381,20.423,1.502,0.159,0.161,18.813,1,16,0.682617,3631
197,ramp,6.666973,6.674045,7.072,5.574,0.813,0.638,0.498,1,16,0.972168,13545
198,ramp,6.674315,6.676512,2.197,1.046,0.116,0.699,0.529,1,16,0.790527,2266
199,ramp,6.676772,6.683127,6.355,4.885,0.741,0.528,0.386,1,16,0.812012,12395
200,ramp,6.746155,6.754700,8.545,69.188,1.044,0.817,0.435,1,16,0.706543,16891
201,ramp,6.755040,6.774538,19.498,5.371,0.810,0.647,12.801,1,16,0.736816,13704
