step_idx,phase,t_step_start_s,t_step_end_s,step_duration_ms,t_dataload_ms,t_forward_ms,t_backward_ms,t_optimizer_ms,samples_per_step,num_workers,loss,n_tiles_in_step
253,ramp,9.856195,9.876675,20.480,7.321,1.155,0.840,11.303,1,16,0.897461,15700
254,ramp,9.876995,9.883157,6.163,4.771,0.663,0.493,0.443,1,16,0.770020,10009
255,ramp,9.883444,9.914014,30.569,7.046,1.106,0.778,21.842,1,16,0.749023,15013
256,ramp,9.914344,9.921303,6.958,5.418,0.764,0.565,0.447,1,16,0.597168,11392
257,ramp,9.921685,9.929990,8.304,6.415,0.973,0.689,0.526,1,16,0.704102,13445
258,ramp,9.930328,9.932631,2.303,1.115,0.115,0.816,0.510,1,16,0.809570,1934
259,ramp,9.932888,9.939141,6.253,4.827,0.678,0.510,0.421,1,16,0.581055,10206
260,ramp,9.939404,9.941560,2.156,1.088,0.114,0.632,0.512,1,16,0.682129,1992
261,ramp,9.977379,9.987105,9.726,42.847,1.162,0.848,0.596,1,16,0.708496,15862
262,ramp,9.987433,10.006890,19.457,2.510,14.874,1.597,0.705,1,16,0.549316,5010
263,ramp,10.102588,10.112204,9.616,102.698,1.160,0.843,0.522,1,16,0.893066,15794
264,ramp,10.112472,10.144131,31.659,6.346,0.975,0.694,23.821,1,16,0.583496,13541
265,ramp,10.144469,10.149540,5.071,4.042,0.535,0.384,0.357,1,16,0.882324,8345
266,ramp,10.149794,10.158414,8.620,6.653,1.032,0.748,0.365,1,16,0.829590,14220
267,ramp,10.158723,10.161039,2.315,1.838,0.189,0.177,0.344,1,16,0.679199,3800
268,ramp,10.161306,10.163715,2.410,0.466,0.589,1.086,0.463,1,16,0.815430,642
269,ramp,10.255705,10.263521,7.816,97.616,0.913,0.646,0.550,1,16,0.684570,12701
270,ramp,10.325192,10.333972,8.780,68.129,1.055,0.753,0.419,1,16,0.598145,14454
271,ramp,10.445465,10.456027,10.562,119.331,1.286,0.945,0.414,1,16,0.769043,17443
272,ramp,10.472408,10.475382,2.974,16.232,1.305,1.230,0.511,1,16,0.753418,10449
273,ramp,10.475669,10.484224,8.555,6.560,1.008,0.733,0.443,1,16,0.699707,13982
274,ramp,10.484515,10.487063,2.548,1.922,0.190,0.176,0.465,1,16,0.688965,3789
275,ramp,10.487341,10.514316,26.975,1.053,23.689,1.578,0.845,1,16,0.559082,1901
276,ramp,10.514633,10.520166,5.533,4.334,0.602,0.438,0.380,1,16,0.803223,9039
277,ramp,10.520424,10.526707,6.283,4.871,0.692,0.502,0.402,1,16,0.657715,10295
278,ramp,10.565171,10.576545,11.374,46.767,1.433,0.992,0.566,1,16,0.728516,18548
279,ramp,10.576839,10.579313,2.474,0.675,0.346,1.140,0.516,1,16,0.958008,1060
