slide_idx,slide_id,process_id,world_size,t_arrived_s,n_tiles,inference_batch_size,t_tissue_ms,t_extract_ms,t_mil_ms,t_heatmap_write_ms,t_total_ms,backend,model,cache_policy_requested,client_page_cache_discarded,heatmap_format,heatmap_path,heatmap_bytes
7,TCGA-BH-A0DD-01Z-00-DX1.2242DD1F-0B7C-4B43-A7A9-8130D2BDEE78,54,64,519.837948,13274,16,55.775,102974.619,3.141,1921.363,104954.898,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc54/TCGA-BH-A0DD-01Z-00-DX1.2242DD1F-0B7C-4B43-A7A9-8130D2BDEE78.tiff,8062331
8,TCGA-BH-A18S-01Z-00-DX1.B36FC684-0010-4ABB-9E25-303C8DF1C4E2,54,64,624.792995,7104,16,33.788,57436.717,5.213,1549.030,59024.747,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc54/TCGA-BH-A18S-01Z-00-DX1.B36FC684-0010-4ABB-9E25-303C8DF1C4E2.tiff,4766479
9,TCGA-C8-A138-01Z-00-DX1.845A0680-23A4-4A58-A9C4-2EE17BDBD371,54,64,683.817900,9848,16,40.540,79128.237,0.989,1114.915,80284.681,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc54/TCGA-C8-A138-01Z-00-DX1.845A0680-23A4-4A58-A9C4-2EE17BDBD371.tiff,5741952
10,TCGA-D8-A1JP-01Z-00-DX1.B02959C4-6AAD-4ACA-9838-61D224D838E4,54,64,764.102732,10036,16,42.888,79338.503,2.993,1455.508,80839.893,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc54/TCGA-D8-A1JP-01Z-00-DX1.B02959C4-6AAD-4ACA-9838-61D224D838E4.tiff,6960664
11,TCGA-D8-A27T-01Z-00-DX1.1E3A4D57-9CF2-4EBF-B74D-ADD7BD8CBFA5,54,64,844.942762,19168,16,80.948,149356.914,3.524,2003.533,151444.919,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc54/TCGA-D8-A27T-01Z-00-DX1.1E3A4D57-9CF2-4EBF-B74D-ADD7BD8CBFA5.tiff,10077741
12,TCGA-E2-A15R-01Z-00-DX1.B58D2D9D-05EE-4D66-8DC0-9E5C6AD2E3D3,54,64,996.388012,11863,16,58.020,92836.990,2.966,2256.222,95154.198,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc54/TCGA-E2-A15R-01Z-00-DX1.B58D2D9D-05EE-4D66-8DC0-9E5C6AD2E3D3.tiff,8518377
13,TCGA-E9-A1R5-01Z-00-DX1.b870d5eb-6259-4b49-86e4-569a9e32ecd5,54,64,1091.542354,12154,16,59.456,93925.235,0.929,1501.900,95487.520,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc54/TCGA-E9-A1R5-01Z-00-DX1.b870d5eb-6259-4b49-86e4-569a9e32ecd5.tiff,7364540
14,TCGA-EW-A1P8-01Z-00-DX1.E9852193-8CDD-49EF-B49B-DA6931198F0D,54,64,1187.030024,24619,16,115.366,190577.524,4.081,4083.415,194780.386,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc54/TCGA-EW-A1P8-01Z-00-DX1.E9852193-8CDD-49EF-B49B-DA6931198F0D.tiff,14359441
15,TCGA-LL-A73Z-01Z-00-DX1.C010142E-29C0-411D-9E0E-4B7D8A4C09BF,54,64,1381.810661,4696,16,25.152,37391.080,2.550,696.452,38115.234,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc54/TCGA-LL-A73Z-01Z-00-DX1.C010142E-29C0-411D-9E0E-4B7D8A4C09BF.tiff,3260824
16,TCGA-A2-A0ER-01Z-00-DX1.18123C1B-A0CC-4957-9373-5FFAB985C2E8,54,64,1419.926060,7989,16,33.408,60223.259,2.711,1271.698,61531.076,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc54/TCGA-A2-A0ER-01Z-00-DX1.18123C1B-A0CC-4957-9373-5FFAB985C2E8.tiff,5743728
17,TCGA-A2-A4S1-01Z-00-DX1.C69B14F6-5021-4FD8-8F2D-70227A5DA2B1,54,64,1481.457304,6145,16,27.428,47539.411,0.522,990.176,48557.537,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc54/TCGA-A2-A4S1-01Z-00-DX1.C69B14F6-5021-4FD8-8F2D-70227A5DA2B1.tiff,4218037
18,TCGA-A8-A06R-01Z-00-DX1.41476D0D-BA72-4FB8-B143-9EB679F26D28,54,64,1530.014978,2511,16,11.293,19965.084,2.508,334.970,20313.854,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc54/TCGA-A8-A06R-01Z-00-DX1.41476D0D-BA72-4FB8-B143-9EB679F26D28.tiff,1857097
19,TCGA-A8-A09N-01Z-00-DX1.A0E4EF10-5BFF-46A0-94C7-578EA3A88599,54,64,1550.328959,2053,16,9.878,16351.131,2.394,344.566,16707.969,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc54/TCGA-A8-A09N-01Z-00-DX1.A0E4EF10-5BFF-46A0-94C7-578EA3A88599.tiff,1642726
20,TCGA-AN-A046-01Z-00-DX1.C529B94F-AFE3-4701-BC98-5D6EDF7B82C0,54,64,1567.037061,3962,16,17.332,31669.305,2.492,1115.224,32804.353,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc54/TCGA-AN-A046-01Z-00-DX1.C529B94F-AFE3-4701-BC98-5D6EDF7B82C0.tiff,2473366
21,TCGA-AR-A1AS-01Z-00-DX1.72979519-0A90-42AD-9F23-1991F75C8CE7,54,64,1599.841594,20492,16,85.213,158996.236,3.665,2370.104,161455.217,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-024912-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N64/heatmaps/proc54/TCGA-AR-A1AS-01Z-00-DX1.72979519-0A90-42AD-9F23-1991F75C8CE7.tiff,12216462
