slide_idx,slide_id,process_id,world_size,t_arrived_s,n_tiles,inference_batch_size,t_tissue_ms,t_extract_ms,t_mil_ms,t_heatmap_write_ms,t_total_ms,backend,model,cache_policy_requested,client_page_cache_discarded,heatmap_format,heatmap_path,heatmap_bytes
25,TCGA-A2-A25F-01Z-00-DX1.87499CD4-E41C-46B1-AAF3-5CE881F2B8BC,2,4,1190.314853,13336,256,51.497,49247.635,0.954,3690.816,52990.902,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc2/TCGA-A2-A25F-01Z-00-DX1.87499CD4-E41C-46B1-AAF3-5CE881F2B8BC.tiff,9942546
26,TCGA-A2-A3XT-01Z-00-DX1.336D6C78-576A-481B-8C83-F3A0FC4B182C,2,4,1243.305913,14305,256,61.182,53172.406,1.042,1764.641,54999.270,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc2/TCGA-A2-A3XT-01Z-00-DX1.336D6C78-576A-481B-8C83-F3A0FC4B182C.tiff,8683998
27,TCGA-A2-A3XX-01Z-00-DX1.03C6D70F-2833-4E97-91B7-DE70CD083D92,2,4,1298.305340,10314,256,45.450,38290.945,0.630,1970.787,40307.811,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc2/TCGA-A2-A3XX-01Z-00-DX1.03C6D70F-2833-4E97-91B7-DE70CD083D92.tiff,7418111
28,TCGA-A2-A4RW-01Z-00-DX1.4AF8656E-2478-4895-8C59-B0C969F3E474,2,4,1338.613306,23561,256,101.805,87813.644,1.627,2783.987,90701.063,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc2/TCGA-A2-A4RW-01Z-00-DX1.4AF8656E-2478-4895-8C59-B0C969F3E474.tiff,11964262
29,TCGA-A2-A4S1-01Z-00-DX1.C69B14F6-5021-4FD8-8F2D-70227A5DA2B1,2,4,1429.314520,6145,256,22.160,22874.903,0.548,978.472,23876.082,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc2/TCGA-A2-A4S1-01Z-00-DX1.C69B14F6-5021-4FD8-8F2D-70227A5DA2B1.tiff,3673803
30,TCGA-A7-A0CE-01Z-00-DX1.E67322FB-ED25-4B85-B3B0-2B8BD277BB4A,2,4,1453.190748,11959,256,45.639,44934.681,0.790,3087.100,48068.209,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc2/TCGA-A7-A0CE-01Z-00-DX1.E67322FB-ED25-4B85-B3B0-2B8BD277BB4A.tiff,8220315
31,TCGA-A7-A0CH-01Z-00-DX1.48ADDD0B-527A-404C-B794-7D7D35BF861F,2,4,1501.259106,4738,256,22.329,17803.458,0.595,849.984,18676.366,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc2/TCGA-A7-A0CH-01Z-00-DX1.48ADDD0B-527A-404C-B794-7D7D35BF861F.tiff,2880789
32,TCGA-A7-A0D9-01Z-00-DX1.FBC3B90F-C58B-4476-8354-0AF9248324E3,2,4,1519.935613,2266,256,10.066,8521.534,0.741,878.182,9410.524,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc2/TCGA-A7-A0D9-01Z-00-DX1.FBC3B90F-C58B-4476-8354-0AF9248324E3.tiff,1637840
33,TCGA-A7-A0DB-01Z-00-DX1.9CE855BC-0C37-43FB-8806-6625E176BE2E,2,4,1529.346266,4954,256,21.994,18418.485,0.564,1670.722,20111.764,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc2/TCGA-A7-A0DB-01Z-00-DX1.9CE855BC-0C37-43FB-8806-6625E176BE2E.tiff,3198446
34,TCGA-A7-A13D-01Z-00-DX1.D206783C-FA6A-4B6A-B3AA-4132A2C9626B,2,4,1549.458182,4811,256,23.462,18031.742,0.654,897.924,18953.781,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc2/TCGA-A7-A13D-01Z-00-DX1.D206783C-FA6A-4B6A-B3AA-4132A2C9626B.tiff,3010592
35,TCGA-A7-A13F-01Z-00-DX1.AB4ADDD3-8E1C-4AB9-813E-D137A2CFB950,2,4,1568.412107,6253,256,24.576,23549.271,0.601,962.502,24536.951,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc2/TCGA-A7-A13F-01Z-00-DX1.AB4ADDD3-8E1C-4AB9-813E-D137A2CFB950.tiff,3443220
36,TCGA-A7-A13H-01Z-00-DX1.FCB33A3C-6209-474C-83C1-02551F242937,2,4,1592.949219,3300,256,15.639,12323.246,0.636,931.091,13270.612,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc2/TCGA-A7-A13H-01Z-00-DX1.FCB33A3C-6209-474C-83C1-02551F242937.tiff,2108512
37,TCGA-A7-A26G-01Z-00-DX1.29A27673-A16D-4044-BCCF-14BF6236D7D3,2,4,1606.219982,5093,256,23.861,18960.083,0.677,1419.180,20403.802,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc2/TCGA-A7-A26G-01Z-00-DX1.29A27673-A16D-4044-BCCF-14BF6236D7D3.tiff,3897891
38,TCGA-A7-A2KD-01Z-00-DX1.BFF2DFC8-1D95-4DC2-98FC-5BD7D7C6CDF5,2,4,1626.623929,10370,256,42.370,38284.072,0.650,1990.108,40317.200,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc2/TCGA-A7-A2KD-01Z-00-DX1.BFF2DFC8-1D95-4DC2-98FC-5BD7D7C6CDF5.tiff,6524176
39,TCGA-A7-A3J1-01Z-00-DX1.92895B92-5F95-4EA3-9237-4CAF63CDE3FF,2,4,1666.941277,4279,256,16.660,15836.563,0.587,1212.407,17066.217,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc2/TCGA-A7-A3J1-01Z-00-DX1.92895B92-5F95-4EA3-9237-4CAF63CDE3FF.tiff,3037540
40,TCGA-A7-A4SA-01Z-00-DX1.B48FFD3E-9B45-4CEA-ACEE-5B08058CCF5F,2,4,1684.007627,2579,256,11.854,9671.305,0.541,805.516,10489.215,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc2/TCGA-A7-A4SA-01Z-00-DX1.B48FFD3E-9B45-4CEA-ACEE-5B08058CCF5F.tiff,1758386
41,TCGA-A7-A4SE-01Z-00-DX1.16BC8401-E40E-4A1A-9BD9-12735C9AE3F6,2,4,1694.496986,4104,256,16.978,15403.324,0.539,937.506,16358.346,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc2/TCGA-A7-A4SE-01Z-00-DX1.16BC8401-E40E-4A1A-9BD9-12735C9AE3F6.tiff,2726991
42,TCGA-A7-A5ZW-01Z-00-DX1.5F571EE3-A1A3-4604-BE89-1A46E0EC508B,2,4,1710.855478,1724,256,11.767,6498.005,0.580,739.006,7249.359,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc2/TCGA-A7-A5ZW-01Z-00-DX1.5F571EE3-A1A3-4604-BE89-1A46E0EC508B.tiff,1474917
43,TCGA-A7-A6VV-01Z-00-DX2.4C2BF8C1-CC84-4A6E-BC0F-430BC8BE6B26,2,4,1718.104972,2058,256,10.685,7811.132,0.525,588.201,8410.543,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc2/TCGA-A7-A6VV-01Z-00-DX2.4C2BF8C1-CC84-4A6E-BC0F-430BC8BE6B26.tiff,2107760
44,TCGA-A8-A06N-01Z-00-DX1.E25E65F8-DFE0-47CF-9FAB-B82EE8E321F7,2,4,1726.515658,3413,256,16.143,12687.461,0.566,503.897,13208.068,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc2/TCGA-A8-A06N-01Z-00-DX1.E25E65F8-DFE0-47CF-9FAB-B82EE8E321F7.tiff,2748572
45,TCGA-A8-A06R-01Z-00-DX1.41476D0D-BA72-4FB8-B143-9EB679F26D28,2,4,1739.723872,2511,256,13.248,9440.809,0.595,339.649,9794.302,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc2/TCGA-A8-A06R-01Z-00-DX1.41476D0D-BA72-4FB8-B143-9EB679F26D28.tiff,1758080
46,TCGA-A8-A06Y-01Z-00-DX1.3BC58446-524E-43F3-AAE6-FBC4AA543E66,2,4,1749.518311,1855,256,8.935,6909.143,0.565,334.036,7252.678,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc2/TCGA-A8-A06Y-01Z-00-DX1.3BC58446-524E-43F3-AAE6-FBC4AA543E66.tiff,1388112
47,TCGA-A8-A079-01Z-00-DX1.DC32BC20-A3BC-43B3-B69F-1E71E289EA34,2,4,1756.771130,9208,256,37.812,34384.619,0.635,1088.834,35511.901,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc2/TCGA-A8-A079-01Z-00-DX1.DC32BC20-A3BC-43B3-B69F-1E71E289EA34.tiff,6122144
0,TCGA-3C-AALJ-01Z-00-DX2.62DFE56B-B84C-40F9-9625-FCB55767B70D,3,4,0.000005,17930,256,66.773,63510.340,51.894,2252.182,65881.189,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc3/TCGA-3C-AALJ-01Z-00-DX2.62DFE56B-B84C-40F9-9625-FCB55767B70D.tiff,10603090
1,TCGA-5L-AAT1-01Z-00-DX1.F3449A5B-2AC4-4ED7-BF44-4C8946CDB47D,3,4,65.881346,3847,256,20.150,13819.651,0.626,1973.202,15813.629,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc3/TCGA-5L-AAT1-01Z-00-DX1.F3449A5B-2AC4-4ED7-BF44-4C8946CDB47D.tiff,3312249
2,TCGA-A1-A0SE-01Z-00-DX1.04B09232-C6C4-46EF-AA2C-41D078D0A80A,3,4,81.695119,18901,256,102.721,67999.359,1.328,2290.271,70393.679,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc3/TCGA-A1-A0SE-01Z-00-DX1.04B09232-C6C4-46EF-AA2C-41D078D0A80A.tiff,11123902
3,TCGA-A1-A0SJ-01Z-00-DX1.C196FA66-C376-4016-86BC-3D8E745B3A51,3,4,152.088951,7570,256,32.014,27127.346,0.604,1796.029,28955.993,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc3/TCGA-A1-A0SJ-01Z-00-DX1.C196FA66-C376-4016-86BC-3D8E745B3A51.tiff,6121715
4,TCGA-A1-A0SP-01Z-00-DX1.20D689C6-EFA5-4694-BE76-24475A89ACC0,3,4,181.045088,23239,256,102.829,84674.288,1.754,2509.349,87288.220,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc3/TCGA-A1-A0SP-01Z-00-DX1.20D689C6-EFA5-4694-BE76-24475A89ACC0.tiff,13405387
5,TCGA-A2-A04Q-01Z-00-DX1.DF7ED6B6-7701-486D-9007-F26B6F0682C4,3,4,268.333560,3486,256,14.900,12759.738,0.639,1225.275,14000.551,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc3/TCGA-A2-A04Q-01Z-00-DX1.DF7ED6B6-7701-486D-9007-F26B6F0682C4.tiff,2478148
6,TCGA-A2-A04V-01Z-00-DX1.EB430DDB-8FE9-4302-8829-53DBAD09E79F,3,4,282.334247,20775,256,84.997,76474.506,1.494,2865.016,79426.013,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc3/TCGA-A2-A04V-01Z-00-DX1.EB430DDB-8FE9-4302-8829-53DBAD09E79F.tiff,13573417
7,TCGA-A2-A0CK-01Z-00-DX1.C3226BD1-11B0-4034-946A-BAB42958CE85,3,4,361.760433,3926,256,16.747,14402.142,0.618,914.544,15334.051,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc3/TCGA-A2-A0CK-01Z-00-DX1.C3226BD1-11B0-4034-946A-BAB42958CE85.tiff,3122590
8,TCGA-A2-A0CP-01Z-00-DX1.ECFD263C-BB17-4ADA-8F2C-654C2AA4C45F,3,4,377.094614,6467,256,24.411,23860.777,0.664,833.917,24719.769,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc3/TCGA-A2-A0CP-01Z-00-DX1.ECFD263C-BB17-4ADA-8F2C-654C2AA4C45F.tiff,4153999
9,TCGA-A2-A0CT-01Z-00-DX1.A8564130-49CF-4F5B-B5AB-F4D1A10479FF,3,4,401.814516,13841,256,54.734,50176.367,0.943,2314.814,52546.858,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc3/TCGA-A2-A0CT-01Z-00-DX1.A8564130-49CF-4F5B-B5AB-F4D1A10479FF.tiff,8973996
10,TCGA-A2-A0CX-01Z-00-DX1.F07C75AB-E568-45CB-B497-37C712490393,3,4,454.361518,5505,256,24.703,20059.341,0.618,1294.162,21378.824,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc3/TCGA-A2-A0CX-01Z-00-DX1.F07C75AB-E568-45CB-B497-37C712490393.tiff,4384317
11,TCGA-A2-A0D3-01Z-00-DX1.D18CE1C0-291D-41C1-8F71-2A0551F8C661,3,4,475.740487,7641,256,29.412,28109.113,0.675,1777.850,29917.050,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc3/TCGA-A2-A0D3-01Z-00-DX1.D18CE1C0-291D-41C1-8F71-2A0551F8C661.tiff,6204737
12,TCGA-A2-A0EO-01Z-00-DX1.D7A09E23-2CAB-4B3B-814C-BF0BA75B7589,3,4,505.657688,11520,256,57.028,42109.147,1.044,1662.639,43829.859,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc3/TCGA-A2-A0EO-01Z-00-DX1.D7A09E23-2CAB-4B3B-814C-BF0BA75B7589.tiff,7055778
13,TCGA-A2-A0ES-01Z-00-DX1.5652EE30-48C1-4EC1-AD77-8C72DFCB9A97,3,4,549.487691,25506,256,119.349,93516.090,1.845,3995.455,97632.739,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc3/TCGA-A2-A0ES-01Z-00-DX1.5652EE30-48C1-4EC1-AD77-8C72DFCB9A97.tiff,15672480
14,TCGA-A2-A0EW-01Z-00-DX1.F24495CB-63D8-483F-9834-F761E3F16BF0,3,4,647.120659,7883,256,30.583,28991.755,0.768,1151.835,30174.942,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc3/TCGA-A2-A0EW-01Z-00-DX1.F24495CB-63D8-483F-9834-F761E3F16BF0.tiff,4776984
15,TCGA-A2-A0SU-01Z-00-DX1.22420EE2-4FEB-42F3-9547-4739F0F73D50,3,4,677.295734,19296,256,78.745,70468.810,1.344,3320.454,73869.354,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc3/TCGA-A2-A0SU-01Z-00-DX1.22420EE2-4FEB-42F3-9547-4739F0F73D50.tiff,13175089
16,TCGA-A2-A0SY-01Z-00-DX1.279A5479-E183-4F79-AF40-50BF1834BA4A,3,4,751.165355,23928,256,98.837,87290.951,1.642,3689.169,91080.600,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc3/TCGA-A2-A0SY-01Z-00-DX1.279A5479-E183-4F79-AF40-50BF1834BA4A.tiff,13877729
17,TCGA-A2-A0T3-01Z-00-DX1.5E96BC87-F4FB-4ABA-8D81-FAB7F4A80661,3,4,842.246197,10843,256,44.927,39101.593,1.027,2435.259,41582.807,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc3/TCGA-A2-A0T3-01Z-00-DX1.5E96BC87-F4FB-4ABA-8D81-FAB7F4A80661.tiff,7156853
18,TCGA-A2-A0T7-01Z-00-DX1.EA4DF9B5-8D04-4BCC-9ECB-CB8CB8ACBE1C,3,4,883.829146,12339,256,49.232,45200.282,0.860,1713.171,46963.545,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc3/TCGA-A2-A0T7-01Z-00-DX1.EA4DF9B5-8D04-4BCC-9ECB-CB8CB8ACBE1C.tiff,6856208
19,TCGA-A2-A0YF-01Z-00-DX1.6166E995-0669-43D6-B9C7-FE39BCE529CF,3,4,930.792832,15829,256,62.250,57742.721,1.142,2724.028,60530.141,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc3/TCGA-A2-A0YF-01Z-00-DX1.6166E995-0669-43D6-B9C7-FE39BCE529CF.tiff,9084510
20,TCGA-A2-A0YJ-01Z-00-DX1.8135C74E-DAA8-4C8E-AF14-A4B5B57695BE,3,4,991.323123,11737,256,49.422,42862.289,0.778,1445.606,44358.095,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc3/TCGA-A2-A0YJ-01Z-00-DX1.8135C74E-DAA8-4C8E-AF14-A4B5B57695BE.tiff,7041033
21,TCGA-A2-A0YT-01Z-00-DX1.63CA3E36-B3E4-4D3F-9F80-2703970DBE5B,3,4,1035.681529,17669,256,75.841,64427.995,1.280,2518.402,67023.518,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc3/TCGA-A2-A0YT-01Z-00-DX1.63CA3E36-B3E4-4D3F-9F80-2703970DBE5B.tiff,10281301
22,TCGA-A2-A1FZ-01Z-00-DX1.0BAAEF41-DCA4-4677-9A27-09E990033FA6,3,4,1102.705195,10009,256,39.324,36804.981,0.639,1686.698,38531.641,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc3/TCGA-A2-A1FZ-01Z-00-DX1.0BAAEF41-DCA4-4677-9A27-09E990033FA6.tiff,6309790
23,TCGA-A2-A1G6-01Z-00-DX1.BCC3EC46-CEBF-4B37-BCF0-266D18170B54,3,4,1141.236972,14210,256,60.531,51173.989,0.968,2193.290,53428.777,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc3/TCGA-A2-A1G6-01Z-00-DX1.BCC3EC46-CEBF-4B37-BCF0-266D18170B54.tiff,8476474
24,TCGA-A2-A25C-01Z-00-DX1.F8E6044A-435E-42D5-94FF-C0F572F1ED99,3,4,1194.665904,16975,256,71.807,60985.623,1.130,2245.136,63303.696,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc3/TCGA-A2-A25C-01Z-00-DX1.F8E6044A-435E-42D5-94FF-C0F572F1ED99.tiff,9147771
25,TCGA-A2-A3KC-01Z-00-DX1.2532878B-49E2-48D5-82D5-00730C90EEF8,3,4,1257.969743,12293,256,47.386,44954.220,1.000,2121.984,47124.591,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc3/TCGA-A2-A3KC-01Z-00-DX1.2532878B-49E2-48D5-82D5-00730C90EEF8.tiff,7980886
26,TCGA-A2-A3XU-01Z-00-DX1.174A92D4-50B2-4A59-AD31-D5EC5BBF2F65,3,4,1305.094478,14111,256,56.024,51582.059,0.976,1634.146,53273.205,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc3/TCGA-A2-A3XU-01Z-00-DX1.174A92D4-50B2-4A59-AD31-D5EC5BBF2F65.tiff,8416305
27,TCGA-A2-A3XY-01Z-00-DX1.E57FC9BF-411E-4028-AC10-8BCA5D0C8472,3,4,1358.367833,11153,256,48.392,41198.410,0.732,1342.237,42589.771,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc3/TCGA-A2-A3XY-01Z-00-DX1.E57FC9BF-411E-4028-AC10-8BCA5D0C8472.tiff,6012528
28,TCGA-A2-A4RX-01Z-00-DX1.E2C96C9D-5023-4F41-8CC8-24C6E015B252,3,4,1400.957748,9377,256,40.562,34032.046,0.642,1542.480,35615.731,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc3/TCGA-A2-A4RX-01Z-00-DX1.E2C96C9D-5023-4F41-8CC8-24C6E015B252.tiff,6264207
29,TCGA-A2-A4S2-01Z-00-DX1.D779B63B-8817-43F1-A8F4-236C82DB78F8,3,4,1436.573634,12882,256,54.606,46877.024,0.850,1923.746,48856.226,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc3/TCGA-A2-A4S2-01Z-00-DX1.D779B63B-8817-43F1-A8F4-236C82DB78F8.tiff,7484897
30,TCGA-A7-A0CE-01Z-00-DX2.5AD1DB65-10E7-4996-AB5E-13D7851EC5FA,3,4,1485.430004,7616,256,34.630,28121.566,0.714,1853.184,30010.094,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc3/TCGA-A7-A0CE-01Z-00-DX2.5AD1DB65-10E7-4996-AB5E-13D7851EC5FA.tiff,4753244
31,TCGA-A7-A0CH-01Z-00-DX2.81DDF423-FCA8-46CA-83A4-2E80B611844D,3,4,1515.440414,2751,256,14.546,10124.484,0.597,521.893,10661.520,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc3/TCGA-A7-A0CH-01Z-00-DX2.81DDF423-FCA8-46CA-83A4-2E80B611844D.tiff,1725677
32,TCGA-A7-A0D9-01Z-00-DX2.66CD9ED8-223B-4AC8-AA1A-2481FB0C47B3,3,4,1526.102062,1572,256,7.869,5760.126,0.542,744.049,6512.586,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc3/TCGA-A7-A0D9-01Z-00-DX2.66CD9ED8-223B-4AC8-AA1A-2481FB0C47B3.tiff,1236730
33,TCGA-A7-A0DB-01Z-00-DX2.6C6A5F9C-294F-4A86-A0F1-B68D4729B535,3,4,1532.614778,3507,256,14.945,12856.773,0.558,1911.506,14783.783,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-014650-weka-s7-7.2-concurrent-virchow2-kvikio-warm-N4/heatmaps/proc3/TCGA-A7-A0DB-01Z-00-DX2.6C6A5F9C-294F-4A86-A0F1-B68D4729B535.tiff,2669200
