slide_idx,slide_id,process_id,world_size,t_arrived_s,n_tiles,inference_batch_size,t_tissue_ms,t_extract_ms,t_mil_ms,t_heatmap_write_ms,t_total_ms,backend,model,cache_policy_requested,client_page_cache_discarded,heatmap_format,heatmap_path,heatmap_bytes
23,tumor_090,2,4,794.873387,27997,256,112.705,104631.128,1.946,3953.664,108699.442,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc2/tumor_090.tiff,14853263
24,normal_014,2,4,903.572987,2244,256,10.114,8287.124,0.578,684.812,8982.628,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc2/normal_014.tiff,1842808
25,normal_045,2,4,912.555753,388,256,3.766,1437.552,0.563,471.632,1913.514,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc2/normal_045.tiff,566955
26,normal_058,2,4,914.469395,5475,256,22.890,20056.282,0.600,914.980,20994.752,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc2/normal_058.tiff,3409316
27,normal_103,2,4,935.464285,11610,256,52.262,43352.962,0.836,1590.039,44996.098,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc2/normal_103.tiff,8019947
28,normal_116,2,4,980.460519,10544,256,42.089,39605.633,0.643,1373.641,41022.005,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc2/normal_116.tiff,7255742
29,normal_142,2,4,1021.482662,19529,256,78.038,73342.625,1.400,4714.542,78136.605,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc2/normal_142.tiff,12430175
30,test_018,2,4,1099.619415,9790,256,39.270,36501.614,0.587,1730.007,38271.479,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc2/test_018.tiff,6316854
31,test_059,2,4,1137.891038,7313,256,33.030,27256.509,0.609,1810.471,29100.619,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc2/test_059.tiff,5235865
32,test_130,2,4,1166.991803,6085,256,24.568,22624.061,0.616,1591.026,24240.271,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc2/test_130.tiff,4453687
33,tumor_022,2,4,1191.232258,8436,256,56.092,31670.064,0.625,1766.343,33493.125,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc2/tumor_022.tiff,7268037
34,tumor_070,2,4,1224.725548,6281,256,29.214,23554.610,0.570,1711.686,25296.079,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc2/tumor_070.tiff,5364049
35,tumor_090,2,4,1250.021776,27997,256,117.262,104534.954,1.970,5412.375,110066.561,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc2/tumor_090.tiff,14853263
36,normal_014,2,4,1360.088488,2244,256,11.603,8318.946,0.560,691.704,9022.813,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc2/normal_014.tiff,1842808
37,normal_045,2,4,1369.111436,388,256,2.584,1453.231,0.557,470.463,1926.834,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc2/normal_045.tiff,566955
38,normal_058,2,4,1371.038391,5475,256,24.198,20414.272,0.618,900.760,21339.847,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc2/normal_058.tiff,3409316
39,normal_103,2,4,1392.378374,11610,256,46.150,43098.117,0.799,1587.690,44732.756,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc2/normal_103.tiff,8019947
40,normal_116,2,4,1437.111263,10544,256,41.633,38635.470,0.639,1356.026,40033.769,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc2/normal_116.tiff,7255742
41,normal_142,2,4,1477.145171,19529,256,80.628,73005.604,1.364,4620.904,77708.500,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc2/normal_142.tiff,12430175
42,test_018,2,4,1554.853824,9790,256,45.283,36149.193,0.621,1750.283,37945.381,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc2/test_018.tiff,6316854
43,test_059,2,4,1592.799348,7313,256,29.505,27318.686,0.601,1771.794,29120.586,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc2/test_059.tiff,5235865
44,test_130,2,4,1621.920069,6085,256,25.704,22568.045,0.630,1491.319,24085.698,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc2/test_130.tiff,4453687
45,tumor_022,2,4,1646.005917,8436,256,34.554,31225.775,0.847,1785.529,33046.704,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc2/tumor_022.tiff,7268037
46,tumor_070,2,4,1679.052773,6281,256,26.972,23341.926,0.743,1842.084,25211.725,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc2/tumor_070.tiff,5364049
0,normal_016,3,4,0.000007,590,256,4.074,2515.472,47.585,733.855,3300.986,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc3/normal_016.tiff,762186
1,normal_048,3,4,3.301116,2677,256,13.905,9429.348,0.779,548.106,9992.139,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc3/normal_048.tiff,1878348
2,normal_072,3,4,13.293395,7944,256,38.495,28051.537,1.093,3024.272,31115.397,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc3/normal_072.tiff,6753464
3,normal_112,3,4,44.409058,20049,256,114.268,72708.163,1.486,3317.175,76141.092,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc3/normal_112.tiff,12078579
4,normal_121,3,4,120.550302,23756,256,104.700,84576.301,3.604,3559.733,88244.338,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc3/normal_121.tiff,14521665
5,normal_144,3,4,208.794859,10386,256,45.554,37134.117,0.829,2226.466,39406.966,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc3/normal_144.tiff,8086489
6,test_025,3,4,248.202285,1940,256,11.246,7037.295,0.680,496.457,7545.678,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc3/test_025.tiff,1897547
7,test_072,3,4,255.748094,3382,256,15.291,12186.822,0.588,1553.605,13756.307,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc3/test_072.tiff,3306301
8,tumor_014,3,4,269.504632,10213,256,40.447,37414.460,0.772,2210.305,39665.984,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc3/tumor_014.tiff,6490283
9,tumor_040,3,4,309.170807,13020,256,49.320,47283.090,0.917,2551.561,49884.889,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc3/tumor_040.tiff,8810128
10,tumor_072,3,4,359.055891,20837,256,90.636,76091.269,1.498,3096.065,79279.467,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc3/tumor_072.tiff,10748311
11,tumor_092,3,4,438.335516,36105,256,191.291,131272.400,2.569,5715.802,137182.062,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc3/tumor_092.tiff,18336390
12,normal_016,3,4,575.517753,590,256,5.521,2134.441,0.811,720.269,2861.041,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc3/normal_016.tiff,762186
13,normal_048,3,4,578.378923,2677,256,15.298,9693.056,0.544,542.574,10251.472,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc3/normal_048.tiff,1878348
14,normal_072,3,4,588.630533,7944,256,33.373,29030.531,0.542,2627.674,31692.120,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc3/normal_072.tiff,6753464
15,normal_112,3,4,620.323082,20049,256,86.923,72192.066,1.400,3401.676,75682.066,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc3/normal_112.tiff,12078579
16,normal_121,3,4,696.005308,23756,256,100.739,85624.131,1.668,3568.435,89294.974,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc3/normal_121.tiff,14521665
17,normal_144,3,4,785.300465,10386,256,44.022,37983.309,0.684,2116.431,40144.446,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc3/normal_144.tiff,8086489
18,test_025,3,4,825.445122,1940,256,10.069,7030.243,0.607,493.300,7534.220,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc3/test_025.tiff,1897547
19,test_072,3,4,832.979523,3382,256,18.558,12280.497,0.544,1557.615,13857.214,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc3/test_072.tiff,3306301
20,tumor_014,3,4,846.836904,10213,256,49.640,37315.344,0.812,2237.700,39603.496,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc3/tumor_014.tiff,6490283
21,tumor_040,3,4,886.440598,13020,256,52.052,47078.709,0.921,2569.364,49701.046,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc3/tumor_040.tiff,8810128
22,tumor_072,3,4,936.141857,20837,256,81.645,76220.457,1.498,3102.876,79406.475,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc3/tumor_072.tiff,10748311
23,tumor_092,3,4,1015.548482,36105,256,155.315,132353.150,2.463,5287.835,137798.764,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc3/tumor_092.tiff,18336390
24,normal_016,3,4,1153.347561,590,256,4.474,2157.923,0.538,723.842,2886.777,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc3/normal_016.tiff,762186
25,normal_048,3,4,1156.234475,2677,256,14.750,9761.701,0.582,552.134,10329.168,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc3/normal_048.tiff,1878348
26,normal_072,3,4,1166.563789,7944,256,32.823,29046.475,0.554,2748.306,31828.158,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc3/normal_072.tiff,6753464
27,normal_112,3,4,1198.392258,20049,256,85.771,73609.073,1.452,3328.830,77025.125,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc3/normal_112.tiff,12078579
28,normal_121,3,4,1275.417702,23756,256,95.291,87115.068,1.671,3565.891,90777.922,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc3/normal_121.tiff,14521665
29,normal_144,3,4,1366.195806,10386,256,49.846,38381.017,0.692,2125.023,40556.579,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc3/normal_144.tiff,8086489
30,test_025,3,4,1406.752589,1940,256,10.134,7080.244,0.545,500.375,7591.298,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc3/test_025.tiff,1897547
31,test_072,3,4,1414.344076,3382,256,14.452,12214.584,0.519,1552.436,13781.991,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc3/test_072.tiff,3306301
32,tumor_014,3,4,1428.126244,10213,256,46.405,36747.500,0.660,2222.810,39017.375,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc3/tumor_014.tiff,6490283
33,tumor_040,3,4,1467.143887,13020,256,52.393,47218.626,0.934,2551.785,49823.739,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc3/tumor_040.tiff,8810128
34,tumor_072,3,4,1516.967849,20837,256,86.403,76071.778,1.578,3220.408,79380.167,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc3/tumor_072.tiff,10748311
35,tumor_092,3,4,1596.348172,36105,256,155.485,131967.123,2.457,5241.156,137366.221,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc3/tumor_092.tiff,18336390
36,normal_016,3,4,1733.714590,590,256,3.977,2138.689,0.704,747.698,2891.068,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc3/normal_016.tiff,762186
37,normal_048,3,4,1736.605785,2677,256,11.866,9736.542,0.661,550.584,10299.653,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc3/normal_048.tiff,1878348
38,normal_072,3,4,1746.905568,7944,256,34.592,28995.421,0.590,2716.000,31746.604,kvikio,virchow2,warm,,tiff5x,/home/ec2-user/wsi-cloud/runs/2026-08-23-104634-weka-s7-7.6-cam16-virchow2-kvikio-warm-N4/heatmaps/proc3/normal_072.tiff,6753464
